,Year,Mileage,Engine,Power,Seats,Price,Miles_Driven,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
5241,2012,0,2987.0,165.0,5.0,34988,41010,0,1,0,0,1,0,1,0,0,0
5242,2015,66,1248.0,74.0,5.0,7834,24505,0,1,0,0,0,1,1,0,0,0
5243,2017,44,1582.0,126.2,5.0,14421,22947,0,1,0,0,1,0,1,0,0,0
5244,2016,51,624.0,37.48,4.0,3620,11060,0,0,0,1,1,0,0,0,1,0
5245,2009,41,1298.0,85.8,5.0,5780,44332,0,0,0,1,0,1,1,0,0,0
5246,2015,43,1197.0,81.83,5.0,8366,27961,0,0,0,1,0,1,0,0,1,0
5247,2010,39,1197.0,80.0,5.0,5400,52912,0,0,0,1,0,1,1,0,0,0
5248,2015,48,1373.0,91.1,5.0,9659,30337,0,0,0,1,0,1,1,0,0,0
5249,2015,29,2179.0,187.7,5.0,54763,22990,0,1,0,0,1,0,1,0,0,0
5250,2005,37,1405.0,70.0,5.0,1673,57166,0,1,0,0,0,1,0,0,1,0
5251,2014,41,1193.0,88.7,5.0,5628,22369,0,0,0,1,0,1,1,0,0,0
5252,2016,37,1997.0,140.0,7.0,20536,15266,0,1,0,0,0,1,1,0,0,0
5253,2008,27,2354.0,177.6,5.0,4335,59030,0,0,0,1,1,0,0,0,0,1
5254,2015,59,624.0,37.5,4.0,3240,16038,0,0,0,1,0,1,0,0,1,0
5255,2015,53,1582.0,126.2,5.0,11789,40389,0,1,0,0,0,1,1,0,0,0
5256,2017,58,1396.0,69.0,5.0,4335,62385,0,1,0,0,0,1,1,0,0,0
5257,2014,60,1498.0,98.6,5.0,7530,47481,0,1,0,0,0,1,1,0,0,0
5258,2012,35,2179.0,140.0,7.0,9431,51016,0,1,0,0,0,1,1,0,0,0
5259,2013,43,1995.0,190.0,5.0,26621,60894,0,1,0,0,1,0,1,0,0,0
5260,2010,44,1197.0,81.86,5.0,3422,28118,0,0,0,1,0,1,1,0,0,0
5261,2017,50,1197.0,83.1,5.0,10268,6400,0,0,0,1,0,1,1,0,0,0
5262,2016,44,1582.0,126.2,5.0,14801,26112,0,1,0,0,1,0,1,0,0,0
5263,2018,59,1248.0,88.5,7.0,12915,31836,0,1,0,0,0,1,1,0,0,0
5264,2013,31,1598.0,181.0,4.0,38030,32311,0,0,0,1,1,0,1,0,0,0
5265,2015,54,1248.0,73.94,5.0,8503,26653,0,1,0,0,0,1,1,0,0,0
5266,2011,36,1896.0,106.0,5.0,7301,42253,0,1,0,0,1,0,1,0,0,0
5267,2014,53,1498.0,89.84,5.0,8290,42874,0,1,0,0,0,1,1,0,0,0
5268,2017,43,1197.0,81.83,5.0,9887,6213,0,0,0,1,0,1,1,0,0,0
5269,2015,45,1198.0,86.8,5.0,6617,9941,0,0,0,1,0,1,1,0,0,0
5270,2013,60,1498.0,98.6,5.0,5704,29199,0,1,0,0,0,1,1,0,0,0
5271,2010,43,1995.0,177.0,5.0,18254,105633,0,1,0,0,1,0,0,0,0,1
5272,2014,28,2967.0,241.4,7.0,48679,36039,0,1,0,0,1,0,1,0,0,0
5273,2015,56,1120.0,70.0,5.0,6084,31068,0,1,0,0,0,1,0,0,1,0
5274,2011,54,1461.0,63.1,5.0,3955,24239,0,1,0,0,0,1,1,0,0,0
5275,2016,44,1197.0,82.0,5.0,6769,16743,0,0,0,1,0,1,1,0,0,0
5276,2015,49,814.0,55.2,5.0,3955,17833,0,0,0,1,0,1,1,0,0,0
5277,2011,27,1796.0,186.0,5.0,24339,37282,0,0,0,1,1,0,1,0,0,0
5278,2014,29,2179.0,187.7,5.0,49439,24232,0,1,0,0,1,0,1,0,0,0
5279,2016,26,2696.0,184.0,7.0,21068,24233,0,1,0,0,1,0,1,0,0,0
5280,2018,48,1373.0,91.1,5.0,13325,4836,0,0,0,1,0,1,1,0,0,0
5281,2014,27,3498.0,272.0,7.0,36022,28402,0,0,0,1,1,0,1,0,0,0
5282,2017,51,1197.0,81.8,5.0,8366,26097,0,0,0,1,1,0,1,0,0,0
5283,2013,27,4367.0,335.3,5.0,100111,47221,0,1,0,0,1,0,0,0,1,0
5284,2013,44,1461.0,108.45,5.0,7590,35418,0,1,0,0,0,1,1,0,0,0
5285,2013,52,1582.0,126.32,5.0,8670,53034,0,1,0,0,0,1,0,0,1,0
5286,2016,33,1798.0,138.03,5.0,18239,51402,0,0,0,1,1,0,1,0,0,0
5287,2016,51,1995.0,190.0,5.0,45621,11806,0,1,0,0,1,0,0,0,1,0
5288,2018,44,1499.0,110.4,5.0,14451,8637,0,0,0,1,0,1,1,0,0,0
5289,2014,59,1248.0,74.0,5.0,8366,67108,0,1,0,0,0,1,1,0,0,0
5290,2016,27,2199.0,194.3,7.0,34988,22369,0,1,0,0,1,0,1,0,0,0
5291,2013,40,1396.0,53.5,5.0,4487,38641,0,1,0,0,0,1,1,0,0,0
5292,2015,56,1120.0,70.0,5.0,7453,36286,0,1,0,0,0,1,1,0,0,0
5293,2016,52,998.0,67.0,5.0,6465,18641,0,0,0,1,1,0,1,0,0,0
5294,2018,37,2179.0,140.0,7.0,24887,18583,0,1,0,0,0,1,1,0,0,0
5295,2009,38,1968.0,147.51,5.0,15136,28583,0,1,0,0,1,0,1,0,0,0
5296,2012,48,1598.0,103.6,5.0,8366,40389,0,1,0,0,0,1,1,0,0,0
5297,2016,57,1248.0,88.5,5.0,12550,13670,0,1,0,0,0,1,1,0,0,0
5298,2002,40,993.0,60.0,5.0,1445,61530,0,0,0,1,0,1,1,0,0,0
5299,2016,46,1086.0,68.05,5.0,6100,21718,0,0,0,1,0,1,1,0,0,0
5300,2019,41,1199.0,88.7,5.0,12474,8645,0,0,0,1,0,1,1,0,0,0
5301,2014,59,1498.0,98.6,5.0,9431,44117,0,1,0,0,0,1,0,0,1,0
5302,2012,27,2982.0,169.0,7.0,25480,60272,0,1,0,0,1,0,1,0,0,0
5303,2017,37,2179.0,140.0,7.0,25100,13048,0,1,0,0,1,0,1,0,0,0
5304,2012,47,1399.0,68.05,5.0,5324,68622,0,1,0,0,0,1,1,0,0,0
5305,2017,44,1199.0,88.7,5.0,8260,41325,0,0,0,1,1,0,0,0,1,0
5306,2017,25,3198.0,197.0,7.0,46169,33957,0,1,0,0,1,0,1,0,0,0
5307,2014,42,1498.0,99.6,5.0,12154,19883,0,0,0,1,1,0,1,0,0,0
5308,2011,43,1896.0,66.0,5.0,5461,46837,0,1,0,0,0,1,1,0,0,0
5309,2012,59,936.0,57.6,5.0,2890,51385,0,1,0,0,0,1,1,0,0,0
5310,2009,28,2362.0,164.7,5.0,7149,83885,0,0,0,1,1,0,1,0,0,0
5311,2012,44,1461.0,108.45,5.0,11028,92584,0,1,0,0,0,1,1,0,0,0
5312,2016,42,2143.0,136.0,5.0,37209,16287,0,1,0,0,1,0,1,0,0,0
5313,2014,41,1193.0,88.7,5.0,5932,14602,0,0,0,1,0,1,0,0,1,0
5314,2013,43,1197.0,80.0,5.0,7834,34875,0,0,0,1,0,1,1,0,0,0
5315,2015,50,1197.0,81.8,5.0,5552,16155,0,0,0,1,1,0,1,0,0,0
5316,2016,59,1186.0,73.97,5.0,7606,16155,0,1,0,0,0,1,1,0,0,0
5317,2009,39,1497.0,118.0,5.0,3498,26097,0,0,0,1,0,1,1,0,0,0
5318,2001,31,1495.0,94.0,5.0,1140,80778,0,0,0,1,0,1,0,0,1,0
5319,2009,32,1599.0,103.2,5.0,2814,85219,0,0,0,1,0,1,0,0,1,0
5320,2010,36,1196.0,70.0,5.0,2738,71273,0,0,0,1,0,1,1,0,0,0
5321,2014,60,1498.0,98.6,5.0,6708,60545,0,1,0,0,0,1,1,0,0,0
5322,2006,44,998.0,67.1,5.0,3042,24854,0,0,0,1,0,1,1,0,0,0
5323,2014,30,2987.0,258.0,5.0,48298,17398,0,1,0,0,1,0,1,0,0,0
5324,2015,41,1968.0,174.33,5.0,48679,23301,0,1,0,0,1,0,1,0,0,0
5325,2010,31,2987.0,282.0,5.0,31945,22990,0,1,0,0,1,0,1,0,0,0
5326,2010,45,1248.0,73.9,5.0,4183,51573,0,1,0,0,0,1,1,0,0,0
5327,2005,31,1794.0,125.0,5.0,4016,49095,0,0,0,1,0,1,1,0,0,0
5328,2018,36,2179.0,120.0,7.0,21586,17022,0,1,0,0,0,1,1,0,0,0
5329,2017,52,998.0,67.04,5.0,5856,21972,0,0,0,1,0,1,1,0,0,0
5330,2014,30,2982.0,168.5,7.0,23578,72700,0,1,0,0,0,1,1,0,0,0
5331,2010,42,1061.0,64.0,5.0,2890,14291,0,0,0,1,0,1,1,0,0,0
5332,2014,59,624.0,37.48,4.0,1916,36976,0,0,0,1,0,1,1,0,0,0
5333,2009,43,1197.0,80.0,5.0,3650,42874,0,0,0,1,0,1,0,0,1,0
5334,2010,53,1995.0,190.0,5.0,17494,36039,0,1,0,0,1,0,1,0,0,0
5335,2014,37,2179.0,140.0,7.0,12550,54998,0,1,0,0,0,1,1,0,0,0
5336,2011,37,1598.0,105.0,5.0,4183,41010,0,0,0,1,0,1,1,0,0,0
5337,2009,41,1198.0,70.0,5.0,2129,40389,0,0,0,1,0,1,0,0,1,0
5338,2015,59,624.0,37.5,4.0,4411,19061,0,0,0,1,0,1,1,0,0,0
5339,2011,47,1399.0,68.0,5.0,3650,47224,0,1,0,0,0,1,1,0,0,0
5340,2013,34,1598.0,105.0,5.0,7225,14681,0,0,0,1,1,0,1,0,0,0
5341,2018,29,2179.0,187.7,5.0,68089,32825,0,1,0,0,1,0,1,0,0,0
5342,2015,61,1498.0,98.6,5.0,9461,40056,0,1,0,0,0,1,1,0,0,0
5343,2018,52,999.0,67.0,5.0,6845,8699,0,0,0,1,1,0,1,0,0,0
5344,2015,44,1197.0,82.0,5.0,6465,16155,0,0,0,1,0,1,1,0,0,0
5345,2011,42,1991.0,147.9,4.0,8366,48593,0,1,0,0,1,0,1,0,0,0
5346,2017,53,1396.0,88.73,5.0,10572,16777,0,1,0,0,0,1,1,0,0,0
5347,2018,56,998.0,67.1,5.0,6936,19833,0,0,0,1,1,0,1,0,0,0
5348,2016,48,1582.0,126.2,5.0,21023,29448,0,1,0,0,0,1,1,0,0,0
5349,2016,42,1198.0,86.7,5.0,8594,10788,0,0,0,1,0,1,1,0,0,0
5350,2016,49,1396.0,88.73,5.0,9431,30892,0,1,0,0,0,1,1,0,0,0
5351,2014,54,998.0,67.04,5.0,4943,29825,0,0,0,1,0,1,1,0,0,0
5352,2009,38,1968.0,147.51,5.0,12930,28583,0,1,0,0,1,0,1,0,0,0
5353,2016,58,1396.0,88.7,5.0,11028,49088,0,1,0,0,0,1,1,0,0,0
5354,2013,51,1461.0,78.0,5.0,7012,35418,0,1,0,0,0,1,1,0,0,0
5355,2016,38,1199.0,74.0,5.0,8062,18488,0,0,0,1,0,1,1,0,0,0
5356,2012,39,1405.0,70.0,5.0,2890,31144,0,1,0,0,0,1,1,0,0,0
5357,2012,47,1197.0,78.9,5.0,4700,35532,0,0,0,1,0,1,1,0,0,0
5358,2007,38,2993.0,258.0,5.0,14451,46602,0,1,0,0,1,0,0,0,1,0
5359,2015,40,1582.0,126.2,5.0,19243,16155,0,1,0,0,1,0,1,0,0,0
5360,2016,44,1197.0,82.0,5.0,6465,13750,0,0,0,1,0,1,1,0,0,0
5361,2011,49,1248.0,73.9,5.0,4487,79465,0,1,0,0,0,1,1,0,0,0
5362,2006,24,2179.0,120.0,8.0,5248,57166,0,1,0,0,0,1,1,0,0,0
5363,2011,46,1086.0,68.05,5.0,5020,37676,0,0,0,1,0,1,1,0,0,0
5364,2014,32,2179.0,138.1,7.0,12169,55923,0,1,0,0,0,1,1,0,0,0
5365,2009,31,1799.0,130.0,5.0,4122,36660,0,0,0,1,0,1,1,0,0,0
5366,2012,42,998.0,67.1,5.0,4107,36842,0,0,0,1,0,1,1,0,0,0
5367,2012,55,1248.0,74.0,5.0,6845,50177,0,1,0,0,0,1,0,0,1,0
5368,2015,30,2982.0,168.5,7.0,28522,24854,0,1,0,0,0,1,0,0,1,0
5369,2014,66,1248.0,74.0,5.0,7986,64001,0,1,0,0,0,1,0,0,1,0
5370,2012,61,998.0,58.2,5.0,4867,44980,0,0,1,0,0,1,1,0,0,0
5371,2017,66,1248.0,73.75,5.0,9127,29825,0,1,0,0,0,1,1,0,0,0
5372,2014,44,1197.0,82.0,5.0,4776,25476,0,0,0,1,0,1,1,0,0,0
5373,2016,59,799.0,53.3,5.0,3879,16155,0,0,0,1,0,1,1,0,0,0
5374,2012,36,1193.0,64.08,5.0,3498,18641,0,0,0,1,0,1,0,0,1,0
5375,2014,47,1399.0,68.05,5.0,8594,46369,0,1,0,0,0,1,1,0,0,0
5376,2015,35,2967.0,240.0,5.0,73353,29749,0,1,0,0,1,0,1,0,0,0
5377,2016,56,998.0,67.1,5.0,4563,21747,0,0,0,1,0,1,1,0,0,0
5378,2015,47,1498.0,103.2,5.0,11409,32387,0,1,0,0,0,1,1,0,0,0
5379,2005,24,2179.0,120.0,8.0,3955,55923,0,1,0,0,0,1,1,0,0,0
5380,2018,43,1995.0,190.0,5.0,93174,869,0,1,0,0,1,0,1,0,0,0
5381,2009,39,1497.0,118.0,5.0,5324,75807,0,0,0,1,0,1,0,0,1,0
5382,2016,41,1998.0,189.08,4.0,44039,13117,0,0,0,1,1,0,1,0,0,0
5383,2015,31,2477.0,175.56,6.0,22818,48466,0,1,0,0,1,0,1,0,0,0
5384,2012,45,1248.0,73.9,5.0,6465,44738,0,1,0,0,0,1,1,0,0,0
5385,2006,20,5998.0,552.0,4.0,89751,29825,0,0,0,1,1,0,1,0,0,0
5386,2013,48,1248.0,88.76,7.0,10040,27020,0,1,0,0,0,1,1,0,0,0
5387,2007,30,2494.0,102.0,7.0,7910,123652,0,1,0,0,0,1,0,0,1,0
5388,2010,27,1796.0,178.0,5.0,15212,21126,0,0,0,1,0,1,1,0,0,0
5389,2016,34,2143.0,167.62,5.0,53242,23577,0,1,0,0,1,0,1,0,0,0
5390,2017,53,1498.0,89.84,5.0,13310,18641,0,1,0,0,0,1,1,0,0,0
5391,2015,41,1197.0,78.9,5.0,6951,39770,0,0,0,1,0,1,1,0,0,0
5392,2012,47,1197.0,78.9,5.0,3803,38525,0,0,0,1,0,1,1,0,0,0
5393,2014,29,2179.0,147.51,5.0,30591,37210,0,1,0,0,1,0,1,0,0,0
5394,2011,30,2494.0,102.0,8.0,11865,89770,0,1,0,0,0,1,1,0,0,0
5395,2011,43,1197.0,80.0,5.0,5491,39762,0,0,0,1,0,1,1,0,0,0
5396,2015,45,1198.0,75.94,5.0,6997,21682,0,0,0,1,1,0,1,0,0,0
5397,2015,37,2993.0,308.43,5.0,129303,60274,0,1,0,0,1,0,1,0,0,0
5398,2015,39,1497.0,118.0,5.0,7986,27961,0,0,0,1,1,0,1,0,0,0
5399,2013,60,1498.0,98.6,5.0,5020,27961,0,1,0,0,0,1,0,0,1,0
5400,2013,27,2982.0,171.0,7.0,27001,62137,0,1,0,0,0,1,0,0,1,0
5401,2016,30,2179.0,187.7,5.0,53242,43495,0,1,0,0,1,0,1,0,0,0
5402,2016,46,1582.0,126.2,5.0,20369,23005,0,1,0,0,0,1,1,0,0,0
5403,2012,59,936.0,56.3,5.0,3803,50331,0,1,0,0,0,1,1,0,0,0
5404,2017,26,2755.0,171.5,7.0,27929,12917,0,1,0,0,1,0,1,0,0,0
5405,2015,55,1248.0,74.0,5.0,9051,42445,0,1,0,0,0,1,1,0,0,0
5406,2015,46,1582.0,126.2,5.0,16733,29359,0,1,0,0,0,1,0,0,1,0
5407,2014,29,2993.0,255.0,5.0,98498,29204,0,1,0,0,1,0,0,0,1,0
5408,2017,60,1498.0,98.6,5.0,9583,79535,0,1,0,0,0,1,1,0,0,0
5409,2017,35,1591.0,121.3,5.0,18163,10999,0,0,0,1,0,1,1,0,0,0
5410,2014,42,1197.0,103.5,5.0,9051,21739,0,0,0,1,1,0,1,0,0,0
5411,2017,61,1498.0,98.6,5.0,16733,22990,0,1,0,0,0,1,1,0,0,0
5412,2017,35,1591.0,121.3,5.0,19060,23780,0,0,0,1,0,1,1,0,0,0
5413,2012,47,1399.0,68.0,5.0,5704,20200,0,1,0,0,0,1,0,0,1,0
5414,2014,34,2993.0,258.0,5.0,41072,54680,0,1,0,0,1,0,1,0,0,0
5415,2012,24,2835.0,107.2,6.0,15136,72079,0,1,0,0,0,1,1,0,0,0
5416,2013,46,1461.0,83.8,5.0,6389,96933,0,1,0,0,0,1,1,0,0,0
5417,2010,49,1197.0,85.8,5.0,3042,46801,0,0,0,1,0,1,0,0,1,0
5418,2013,44,1197.0,82.0,5.0,4943,17398,0,0,0,1,0,1,1,0,0,0
5419,2017,42,2143.0,136.0,5.0,51721,10252,0,1,0,0,1,0,1,0,0,0
5420,2016,52,1995.0,190.0,5.0,46199,46998,0,1,0,0,1,0,1,0,0,0
5421,2018,30,1591.0,121.3,5.0,19167,20414,0,0,0,1,1,0,1,0,0,0
5422,2019,59,799.0,53.3,5.0,7743,4081,0,0,0,1,0,1,1,0,0,0
5423,2014,35,2967.0,241.4,5.0,37269,18641,0,1,0,0,1,0,1,0,0,0
5424,2018,66,1248.0,88.5,5.0,12124,11062,0,1,0,0,0,1,0,0,1,0
5425,2011,37,1198.0,90.0,5.0,4411,43351,0,0,0,1,0,1,1,0,0,0
5426,2016,53,1995.0,190.0,5.0,32447,38776,0,1,0,0,1,0,1,0,0,0
5427,2012,44,1582.0,126.32,5.0,9887,60272,0,1,0,0,1,0,0,0,1,0
5428,2016,50,1396.0,88.7,5.0,18482,34602,0,1,0,0,0,1,1,0,0,0
5429,2014,35,1598.0,103.2,5.0,6465,10563,0,0,0,1,0,1,1,0,0,0
5430,2017,51,1995.0,190.0,5.0,54520,21270,0,1,0,0,1,0,1,0,0,0
5431,2004,33,1997.0,152.0,5.0,4563,83885,0,0,0,1,1,0,0,0,0,1
5432,2012,46,1461.0,108.45,5.0,10268,49709,0,1,0,0,0,1,1,0,0,0
5433,2014,43,1197.0,81.83,5.0,8594,19290,0,0,0,1,0,1,0,0,1,0
5434,2013,39,1968.0,138.03,5.0,11409,36039,0,1,0,0,1,0,0,0,1,0
5435,2018,46,1582.0,126.2,5.0,20293,22046,0,1,0,0,0,1,1,0,0,0
5436,2016,66,1248.0,88.5,5.0,12017,38703,0,1,0,0,0,1,1,0,0,0
5437,2015,53,1396.0,88.73,5.0,10618,28683,0,1,0,0,0,1,1,0,0,0
5438,2014,40,1591.0,121.3,5.0,8747,5716,0,0,0,1,0,1,1,0,0,0
5439,2012,51,1199.0,73.9,5.0,4031,34386,0,1,0,0,0,1,1,0,0,0
5440,2011,51,1199.0,73.9,5.0,3787,34471,0,1,0,0,0,1,1,0,0,0
5441,2007,35,1586.0,104.68,5.0,2281,42596,0,0,0,1,0,1,0,0,1,0
5442,2016,57,1498.0,98.6,7.0,9887,41865,0,1,0,0,0,1,1,0,0,0
5443,2013,46,1461.0,108.45,5.0,12169,26097,0,1,0,0,0,1,1,0,0,0
5444,2019,30,2755.0,174.5,7.0,46929,17441,0,1,0,0,1,0,1,0,0,0
5445,2014,34,1984.0,181.0,5.0,26088,57876,0,1,0,0,1,0,1,0,0,0
5446,2014,54,998.0,67.04,5.0,6921,15099,0,0,0,1,1,0,1,0,0,0
5447,2015,61,1248.0,88.5,5.0,11257,29753,0,1,0,0,0,1,0,0,1,0
5448,2013,30,1968.0,167.6,5.0,39004,7746,0,1,0,0,1,0,1,0,0,0
5449,2013,40,1995.0,184.0,5.0,20536,35221,0,1,0,0,1,0,0,0,1,0
5450,2013,36,1196.0,70.0,5.0,5400,23612,0,0,0,1,0,1,1,0,0,0
5451,2018,53,1582.0,126.2,5.0,22818,21747,0,1,0,0,0,1,1,0,0,0
5452,2007,32,1599.0,103.2,5.0,2966,49709,0,0,0,1,0,1,0,0,1,0
5453,2006,31,1799.0,130.0,5.0,3498,77671,0,0,0,1,0,1,0,0,1,0
5454,2013,29,2982.0,168.5,7.0,22818,76428,0,1,0,0,0,1,0,0,1,0
5455,2012,47,1197.0,78.9,5.0,4791,43495,0,0,0,1,0,1,1,0,0,0
5456,2012,50,1461.0,84.8,5.0,7606,54669,0,1,0,0,0,1,1,0,0,0
5457,2013,42,1995.0,190.0,5.0,37650,25298,0,1,0,0,1,0,0,0,1,0
5458,2008,38,1991.0,123.7,5.0,3955,51573,0,1,0,0,0,1,0,0,1,0
5459,2011,47,1197.0,78.9,5.0,5704,53437,0,0,0,1,0,1,1,0,0,0
5460,2009,41,1896.0,106.0,5.0,7377,37283,0,1,0,0,0,1,0,0,1,0
5461,2013,23,2148.0,170.0,5.0,41072,37282,0,1,0,0,1,0,1,0,0,0
5462,2014,60,1498.0,98.6,5.0,4563,52615,0,1,0,0,0,1,1,0,0,0
5463,2017,48,1995.0,190.0,5.0,43735,14291,0,1,0,0,1,0,1,0,0,0
5464,2016,30,2494.0,100.6,8.0,22042,50594,0,1,0,0,0,1,1,0,0,0
5465,2013,17,4806.0,394.3,4.0,109527,22617,0,1,0,0,1,0,1,0,0,0
5466,2012,53,1461.0,84.8,5.0,6084,43495,0,1,0,0,0,1,0,0,1,0
5467,2015,62,1248.0,74.0,5.0,6845,24854,0,1,0,0,0,1,0,0,1,0
5468,2019,50,1197.0,81.8,5.0,9507,372,0,0,0,1,1,0,1,0,0,0
5469,2015,39,1968.0,138.03,5.0,17494,40587,0,1,0,0,1,0,0,0,1,0
5470,2009,23,2354.0,180.0,5.0,4715,49088,0,0,0,1,0,1,0,0,0,1
5471,2018,41,1497.0,117.3,5.0,15379,3106,0,0,0,1,0,1,1,0,0,0
5472,2019,40,1591.0,121.3,5.0,17554,3745,0,0,0,1,0,1,1,0,0,0
5473,2006,44,998.0,67.1,5.0,1521,53437,0,0,0,1,0,1,0,0,1,0
5474,2013,55,1248.0,74.0,5.0,3803,99419,0,1,0,0,0,1,0,0,1,0
5475,2011,22,1984.0,208.0,5.0,27381,37261,0,0,0,1,1,0,1,0,0,0
5476,2018,55,1364.0,67.04,5.0,10420,26797,0,1,0,0,0,1,1,0,0,0
5477,2012,46,1086.0,68.05,5.0,4518,40840,0,0,0,1,0,1,1,0,0,0
5478,2013,40,1591.0,121.3,5.0,7225,43495,0,0,0,1,0,1,1,0,0,0
5479,2018,47,1498.0,88.8,5.0,11226,24768,0,1,0,0,0,1,1,0,0,0
5480,2017,52,1995.0,187.74,5.0,65032,10243,0,1,0,0,1,0,1,0,0,0
5481,2010,54,1396.0,90.0,5.0,5552,48051,0,1,0,0,0,1,0,0,1,0
5482,2017,44,1197.0,82.0,5.0,9112,10867,0,0,0,1,1,0,1,0,0,0
5483,2012,27,2982.0,169.0,7.0,20536,77671,0,1,0,0,1,0,1,0,0,0
5484,2016,50,1197.0,83.1,5.0,10648,21828,0,0,0,1,1,0,1,0,0,0
5485,2016,30,1591.0,121.3,5.0,16657,14280,0,0,0,1,1,0,1,0,0,0
5486,2013,47,1197.0,78.9,5.0,4487,33864,0,0,0,1,0,1,0,0,0,1
5487,2017,58,1047.0,69.0,5.0,8366,10087,0,1,0,0,0,1,1,0,0,0
5488,2017,34,1798.0,177.46,5.0,25982,45758,0,0,0,1,1,0,1,0,0,0
5489,2015,62,1248.0,74.0,5.0,10420,37016,0,1,0,0,0,1,1,0,0,0
5490,2014,30,1997.0,141.1,5.0,15972,70107,0,0,0,1,1,0,1,0,0,0
5491,2010,30,2494.0,102.0,8.0,13310,73321,0,1,0,0,0,1,1,0,0,0
5492,2010,39,1497.0,118.0,5.0,4107,37282,0,0,0,1,0,1,1,0,0,0
5493,2012,39,1591.0,121.3,5.0,6465,46639,0,0,0,1,1,0,1,0,0,0
5494,2018,55,1364.0,67.04,5.0,12017,1864,0,1,0,0,0,1,1,0,0,0
5495,2011,32,1798.0,157.75,5.0,6845,48466,0,0,0,1,1,0,0,0,1,0
5496,2012,50,1461.0,84.8,5.0,6084,29204,0,1,0,0,0,1,1,0,0,0
5497,2012,39,1497.0,118.0,5.0,7225,26097,0,0,0,1,0,1,1,0,0,0
5498,2018,53,1396.0,88.76,5.0,11637,4237,0,1,0,0,0,1,1,0,0,0
5499,2013,40,1599.0,104.0,5.0,5278,34284,0,0,0,1,0,1,0,0,1,0
5500,2016,42,1198.0,86.7,5.0,8579,24764,0,0,0,1,0,1,1,0,0,0
5501,2013,38,1198.0,73.9,5.0,4487,14912,0,0,0,1,0,1,1,0,0,0
5502,2016,53,1248.0,74.0,5.0,8594,34175,0,1,0,0,0,1,1,0,0,0
5503,2012,26,2953.0,153.86,7.0,12793,28483,0,1,0,0,1,0,1,0,0,0
5504,2006,36,1590.0,94.0,5.0,1293,96312,0,0,0,1,0,1,0,0,0,1
5505,2003,44,998.0,67.1,5.0,1216,77671,0,0,0,1,0,1,0,0,1,0
5506,2014,47,1498.0,88.0,5.0,8594,32902,0,1,0,0,0,1,1,0,0,0
5507,2013,40,1591.0,121.3,5.0,6845,30447,0,0,0,1,0,1,1,0,0,0
5508,2015,66,1248.0,88.5,5.0,10496,32311,0,1,0,0,0,1,1,0,0,0
5509,2013,50,1461.0,84.8,5.0,6084,74567,0,1,0,0,0,1,1,0,0,0
5510,2015,35,1598.0,103.52,5.0,8518,20505,0,0,0,1,0,1,1,0,0,0
5511,2016,35,1196.0,73.0,7.0,3346,78292,0,0,0,1,0,1,1,0,0,0
5512,2013,35,1598.0,103.5,5.0,6084,41445,0,0,0,1,0,1,1,0,0,0
5513,2014,29,2982.0,168.5,7.0,24339,75807,0,1,0,0,0,1,0,0,1,0
5514,2016,46,1582.0,126.2,5.0,19167,18019,0,1,0,0,0,1,1,0,0,0
5515,2014,43,1197.0,82.9,5.0,7286,26293,0,0,0,1,0,1,1,0,0,0
5516,2015,62,998.0,58.16,5.0,5552,13670,1,0,0,0,0,1,1,0,0,0
5517,2016,61,1498.0,98.6,5.0,10389,52555,0,1,0,0,0,1,1,0,0,0
5518,2002,37,796.0,37.0,4.0,775,46602,0,0,0,1,0,1,1,0,0,0
5519,2006,32,1299.0,70.0,5.0,1049,52816,0,0,0,1,0,1,0,0,1,0
5520,2015,49,1197.0,83.14,5.0,7073,15096,0,0,0,1,0,1,1,0,0,0
5521,2014,39,1497.0,116.3,5.0,9872,24854,0,0,0,1,0,1,1,0,0,0
5522,2009,39,1493.0,110.0,5.0,4411,40087,0,1,0,0,0,1,1,0,0,0
5523,2016,40,1591.0,121.3,5.0,11257,21747,0,0,0,1,0,1,1,0,0,0
5524,2016,59,799.0,53.3,5.0,4943,25476,0,0,0,1,0,1,0,0,1,0
5525,2008,44,998.0,67.1,5.0,2966,37358,0,0,0,1,0,1,0,0,1,0
5526,2015,44,1197.0,82.0,5.0,6084,32932,0,0,0,1,0,1,0,0,1,0
5527,2017,43,1197.0,81.83,5.0,10420,5592,0,0,0,1,0,1,1,0,0,0
5528,2015,42,1198.0,86.7,5.0,8290,33241,0,0,0,1,0,1,1,0,0,0
5529,2007,41,1399.0,68.0,5.0,3027,42253,0,1,0,0,0,1,1,0,0,0
5530,2014,44,1582.0,126.32,5.0,13675,40389,0,1,0,0,1,0,1,0,0,0
5531,2014,55,1364.0,67.04,5.0,9887,28058,0,1,0,0,0,1,1,0,0,0
5532,2018,44,1199.0,88.7,5.0,14101,12443,0,0,0,1,1,0,1,0,0,0
5533,2015,56,1582.0,126.2,5.0,10633,37282,0,1,0,0,0,1,1,0,0,0
5534,2019,42,2143.0,136.0,5.0,55920,9927,0,1,0,0,1,0,1,0,0,0
5535,2017,34,1798.0,177.5,5.0,25982,18966,0,0,0,1,1,0,1,0,0,0
