,Year,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Miles_Driven
4558,2004,Petrol,Automatic,First,30,2987.0,210.0,5.0,10800,74476
4559,2010,Petrol,Manual,First,47,1197.0,78.9,5.0,3422,34784
4560,2015,Diesel,Automatic,First,40,1968.0,174.33,5.0,41072,18641
4561,2012,Diesel,Manual,Second,51,1396.0,88.76,5.0,6358,30882
4562,2013,Diesel,Manual,First,55,1396.0,88.7,5.0,9887,49088
4563,2010,Petrol,Manual,First,39,1497.0,118.0,5.0,4791,40451
4564,2016,Diesel,Manual,First,59,1248.0,88.5,7.0,11622,33654
4565,2011,Petrol,Manual,First,46,796.0,46.3,5.0,3650,17783
4566,2016,Petrol,Automatic,First,48,998.0,67.0,5.0,6465,5592
4567,2016,Diesel,Automatic,First,44,1582.0,126.2,5.0,14162,26641
4568,2011,Petrol,Manual,First,46,796.0,46.3,5.0,3635,39767
4569,2018,Petrol,Manual,Second,37,1598.0,103.5,5.0,11622,12730
4570,2016,Petrol,Manual,First,50,1197.0,83.1,5.0,9446,13048
4571,2012,Diesel,Automatic,First,0,2179.0,115.0,5.0,25100,74069
4572,2011,Petrol,Automatic,First,32,1997.0,153.86,5.0,12504,34788
4573,2017,Diesel,Manual,First,33,2755.0,174.5,7.0,43887,45153
4574,2015,Petrol,Automatic,First,36,1497.0,116.3,5.0,12930,19883
4575,2014,Petrol,Automatic,Second,28,5461.0,421.0,2.0,136909,1864
4576,2015,Petrol,Manual,First,40,1497.0,117.3,5.0,9903,6462
4577,2013,Diesel,Manual,First,53,1248.0,74.0,5.0,7073,21747
4578,2013,Petrol,Automatic,First,34,1794.0,138.1,5.0,12778,34238
4579,2014,Diesel,Manual,First,55,1364.0,67.06,5.0,8747,35706
4580,2006,Petrol,Manual,First,44,998.0,67.1,5.0,1688,68350
4581,2014,Petrol,Automatic,First,28,1991.0,184.0,5.0,26241,44738
4582,2012,Diesel,Automatic,First,38,2179.0,187.7,5.0,48679,9941
4583,2011,Petrol,Manual,First,39,1197.0,80.0,5.0,5248,38537
4584,2014,Diesel,Automatic,Second,29,2179.0,147.51,5.0,34988,52816
4585,2018,Petrol,Manual,First,43,1197.0,81.86,5.0,11135,8837
4586,2014,Petrol,Manual,First,42,1198.0,86.7,5.0,6693,25606
4587,2015,Diesel,Automatic,First,0,2987.0,165.0,5.0,72029,12427
4588,2016,Petrol,Manual,First,53,796.0,47.3,5.0,6267,11211
4589,2016,Diesel,Automatic,First,26,2755.0,171.5,7.0,29663,49709
4590,2016,Petrol,Automatic,First,44,1197.0,82.0,5.0,9431,13048
4591,2016,Diesel,Automatic,First,38,2993.0,258.0,5.0,68454,30447
4592,2010,Petrol,Manual,Second,43,1197.0,80.0,5.0,4259,59030
4593,2015,Petrol,Automatic,First,44,1197.0,82.0,5.0,7301,19883
4594,2014,Diesel,Manual,First,58,1498.0,89.75,5.0,8594,76304
4595,2015,Diesel,Manual,First,62,1248.0,74.0,5.0,8975,42874
4596,2015,Diesel,Manual,Second,55,1364.0,67.04,5.0,7606,40389
4597,2015,Petrol,Manual,First,44,1197.0,82.0,5.0,7453,14291
4598,2009,Petrol,Manual,First,31,1799.0,130.0,5.0,6465,43495
4599,2014,Diesel,Manual,First,30,2494.0,100.6,8.0,16581,155342
4600,2012,Petrol,Manual,First,31,1495.0,94.0,5.0,3726,34796
4601,2013,Petrol,Manual,First,53,796.0,47.3,5.0,3803,18641
4602,2010,Petrol,Automatic,First,19,5461.0,387.3,2.0,44875,21747
4603,2013,Diesel,Manual,Second,53,1498.0,89.84,5.0,8747,57321
4604,2018,Petrol,Manual,First,47,1197.0,81.86,5.0,7606,24854
4605,2014,Petrol,Automatic,First,33,1598.0,103.6,5.0,7028,60178
4606,2016,Diesel,Automatic,First,36,1968.0,174.33,5.0,35748,26097
4607,2013,Diesel,Manual,First,37,2179.0,140.0,7.0,11028,34725
4608,2019,Petrol,Manual,First,39,1591.0,121.3,5.0,18072,7665
4609,2009,Petrol,Manual,Third,32,1599.0,103.2,5.0,3422,37282
4610,2003,Petrol,Manual,Second,33,1597.0,92.0,5.0,1293,51573
4611,2018,Petrol,Manual,First,46,1198.0,67.04,5.0,6084,14912
4612,2016,Petrol,Automatic,First,38,1198.0,86.8,5.0,7758,20006
4613,2014,Diesel,Manual,First,30,2494.0,100.6,7.0,19015,57319
4614,2011,Diesel,Manual,First,48,1498.0,108.5,5.0,4411,75379
4615,2016,Diesel,Manual,First,37,2179.0,140.0,7.0,24278,41194
4616,2015,Petrol,Automatic,First,39,1197.0,82.0,5.0,8290,25476
4617,2017,Diesel,Manual,First,31,2198.0,157.7,7.0,36296,24035
4618,2008,Petrol,Manual,First,42,995.0,62.0,5.0,2662,27191
4619,2017,Diesel,Manual,First,57,1248.0,88.5,7.0,14831,10811
4620,2013,Diesel,Manual,First,60,1498.0,98.6,5.0,7225,38220
4621,2014,Petrol,Manual,First,40,1497.0,117.3,5.0,9507,37282
4622,2014,Diesel,Automatic,Second,55,1998.0,112.0,5.0,33466,21850
4623,2016,Petrol,Automatic,First,34,1794.0,138.1,5.0,21510,25859
4624,2014,Petrol,Automatic,First,32,1798.0,157.75,5.0,18178,40389
4625,2011,Petrol,Manual,First,44,998.0,67.1,5.0,3803,42253
4626,2013,Petrol,Manual,First,46,1086.0,68.05,5.0,4183,30447
4627,2019,Petrol,Manual,First,56,1199.0,84.0,5.0,8899,10375
4628,2016,Petrol,Manual,First,50,1197.0,83.1,5.0,9507,19240
4629,2014,Petrol,Manual,First,35,1598.0,103.2,5.0,7530,34832
4630,2017,Petrol,Manual,First,44,1197.0,81.86,5.0,7225,9541
4631,2013,Diesel,Manual,First,47,1399.0,68.05,5.0,3879,33554
4632,2011,Petrol,Automatic,Second,32,1799.0,130.3,5.0,6845,29204
4633,2015,Petrol,Manual,First,53,796.0,47.3,5.0,4578,13453
4634,2016,Diesel,Automatic,First,36,1999.0,177.0,5.0,63891,32311
4635,2010,Diesel,Automatic,First,29,2698.0,179.5,5.0,17494,21754
4636,2006,Diesel,Automatic,First,25,2987.0,198.5,5.0,16718,47635
4637,2009,Petrol,Automatic,First,39,1497.0,118.0,5.0,5643,55302
4638,2006,Petrol,Automatic,Third,23,2354.0,152.0,5.0,3042,49709
4639,2018,Diesel,Manual,First,66,1248.0,88.5,5.0,14421,24247
4640,2004,Petrol,Manual,Second,44,998.0,67.1,5.0,1901,38525
4641,2015,Diesel,Manual,First,46,1582.0,126.2,5.0,16581,48495
4642,2015,Diesel,Manual,First,66,1248.0,88.5,5.0,8366,21375
4643,2016,Petrol,Manual,First,49,814.0,55.2,5.0,5643,40155
4644,2014,Petrol,Manual,First,37,1373.0,93.7,7.0,9507,42993
4645,2012,Diesel,Manual,First,48,1598.0,103.6,5.0,7453,34175
4646,2005,Petrol,Manual,Second,30,1493.0,100.0,5.0,1673,50331
4647,2016,Petrol,Manual,First,38,1198.0,73.9,5.0,7180,22824
4648,2017,CNG,Manual,First,78,796.0,40.3,4.0,5628,15105
4649,2016,Diesel,Automatic,First,42,2143.0,136.0,5.0,37802,26732
4650,2013,Diesel,Manual,First,34,2199.0,194.3,7.0,18634,45981
4651,2014,Diesel,Manual,First,53,1248.0,74.0,5.0,5932,29204
4652,2017,Petrol,Manual,First,43,1197.0,81.86,5.0,9553,23276
4653,2011,Diesel,Manual,First,32,2498.0,112.0,8.0,4183,80778
4654,2017,Petrol,Manual,First,44,1197.0,82.0,5.0,11941,19620
4655,2011,Petrol,Manual,First,35,1598.0,103.6,5.0,4487,41010
4656,2008,Petrol,Automatic,Second,27,2354.0,177.6,5.0,7377,49088
4657,2011,Diesel,Automatic,Second,31,2925.0,281.61,5.0,45636,29291
4658,2016,Diesel,Automatic,First,35,2143.0,107.3,5.0,30272,22748
4659,2016,Diesel,Manual,First,48,1582.0,126.2,5.0,16429,57787
4660,2007,Petrol,Manual,First,46,796.0,46.3,5.0,2662,32432
4661,2016,Diesel,Automatic,First,47,1968.0,143.0,5.0,29283,12429
4662,2013,Diesel,Manual,First,46,1461.0,83.8,5.0,8366,41205
4663,2009,Diesel,Manual,First,41,1399.0,68.0,5.0,4183,47224
4664,2015,Diesel,Manual,First,46,1582.0,126.2,5.0,19775,18019
4665,2011,Diesel,Manual,First,47,1399.0,68.0,5.0,4867,18641
4666,2013,Petrol,Manual,First,35,1598.0,103.5,5.0,8883,35123
4667,2015,Diesel,Automatic,Second,39,1969.0,150.0,5.0,36509,23612
4668,2012,Diesel,Automatic,First,44,1582.0,126.32,5.0,9507,25476
4669,2009,Diesel,Automatic,First,34,2993.0,258.0,5.0,54763,32932
4670,2003,Diesel,Manual,Third,34,1998.0,68.0,5.0,4563,77671
4671,2010,Diesel,Manual,First,27,2982.0,171.0,7.0,16733,150371
4672,2015,Diesel,Manual,First,61,1248.0,88.5,5.0,9887,55923
4673,2018,Diesel,Manual,First,57,1248.0,88.5,5.0,14299,6835
4674,2018,Diesel,Automatic,First,51,1995.0,190.0,5.0,57684,13630
4675,2013,Petrol,Automatic,First,33,1598.0,103.6,5.0,7986,25476
4676,2011,Petrol,Manual,First,39,1197.0,80.0,5.0,6845,29204
4677,2009,Diesel,Automatic,First,25,2993.0,235.0,5.0,27381,68350
4678,2015,Petrol,Manual,First,44,1197.0,82.0,5.0,8457,28558
4679,2013,Diesel,Automatic,First,33,2143.0,203.0,5.0,33466,29825
4680,2011,Diesel,Automatic,First,29,2179.0,147.51,5.0,33466,42253
4681,2011,Petrol,Manual,First,47,1197.0,78.9,5.0,4031,25476
4682,2013,Diesel,Manual,Second,52,1582.0,126.32,5.0,8899,43230
4683,2012,Diesel,Manual,First,45,1968.0,138.1,5.0,10572,71457
4684,2012,Diesel,Manual,First,35,2179.0,140.0,7.0,9887,29595
4685,2004,Petrol,Manual,Third,46,796.0,35.0,8.0,1293,41398
4686,2013,Petrol,Automatic,Second,34,1798.0,177.46,5.0,11028,49709
4687,2012,Diesel,Manual,First,53,1248.0,74.0,5.0,6845,58948
4688,2010,Diesel,Manual,First,24,2179.0,120.0,8.0,6465,47520
4689,2016,Petrol,Automatic,First,32,1991.0,183.0,5.0,39551,17398
4690,2017,Diesel,Manual,First,38,2498.0,105.0,6.0,14694,17770
4691,2013,Diesel,Manual,Second,44,1461.0,108.45,5.0,10420,28177
4692,2013,Diesel,Automatic,First,30,1968.0,167.6,5.0,36022,49788
4693,2013,Diesel,Automatic,Second,29,2179.0,147.51,5.0,23959,42253
4694,2012,Diesel,Manual,Third,48,1598.0,103.6,5.0,5324,46602
4695,2006,Petrol,Automatic,Second,27,2979.0,306.0,5.0,10633,29825
4696,2019,Diesel,Manual,First,53,1582.0,126.2,5.0,23685,26017
4697,2015,Diesel,Manual,First,35,2956.0,83.8,7.0,8047,52773
4698,2016,Petrol,Manual,First,53,799.0,53.64,5.0,3422,9320
4699,2009,Diesel,Automatic,First,27,2993.0,245.0,5.0,30424,68350
4700,2011,Petrol,Automatic,First,18,4395.0,450.0,4.0,72257,3666
4701,2002,Petrol,Manual,Second,44,1061.0,47.0,5.0,1855,64406
4702,2012,Petrol,Manual,First,38,1198.0,73.9,5.0,5552,40268
4703,2016,Petrol,Manual,First,48,1198.0,67.0,7.0,4715,21747
4704,2016,Petrol,Manual,First,35,1591.0,121.3,5.0,17494,24854
4705,2015,Petrol,Manual,First,56,998.0,67.1,5.0,5263,14835
4706,2013,Diesel,Manual,First,34,2199.0,194.3,7.0,12747,42191
4707,2014,Diesel,Manual,First,35,1598.0,103.6,5.0,7301,42790
4708,2014,Diesel,Manual,Second,60,1498.0,98.6,5.0,6845,44117
4709,2014,Diesel,Manual,First,53,1248.0,74.0,5.0,6008,15534
4710,2012,Diesel,Manual,First,48,1598.0,103.5,5.0,5552,111846
4711,2005,Diesel,Automatic,First,25,2987.0,198.5,5.0,15212,81399
4712,2011,Diesel,Manual,Second,28,2179.0,120.0,8.0,6084,40389
4713,2012,Diesel,Manual,First,50,1461.0,84.8,5.0,7225,73183
4714,2009,Petrol,Manual,Second,41,1298.0,85.8,5.0,4715,40389
4715,2017,Petrol,Manual,First,49,814.0,55.2,5.0,5491,29140
4716,2015,Petrol,Manual,First,45,1198.0,86.8,5.0,6526,22801
4717,2011,Petrol,Manual,First,42,1198.0,75.0,5.0,3240,26718
4718,2008,Petrol,Manual,First,46,796.0,46.3,5.0,1673,33554
4719,2011,Diesel,Automatic,First,53,1995.0,190.0,5.0,21221,55302
4720,2014,Petrol,Manual,First,38,1198.0,74.0,5.0,8138,4349
4721,2014,Petrol,Manual,First,54,998.0,67.04,5.0,5932,36331
4722,2014,Petrol,Manual,First,50,1197.0,81.8,5.0,4259,22990
4723,2016,Diesel,Manual,First,61,1248.0,88.5,5.0,13310,18019
4724,2013,Diesel,Automatic,First,38,1968.0,147.51,5.0,29663,32311
4725,2013,Petrol,Manual,First,45,1198.0,86.8,5.0,4183,20385
4726,2013,Diesel,Automatic,First,27,2179.0,120.0,8.0,12169,53437
4727,2014,Diesel,Manual,First,61,1498.0,98.6,5.0,8670,41321
4728,2012,Diesel,Automatic,First,40,1995.0,184.0,5.0,19015,58408
4729,2011,Petrol,Manual,Second,42,995.0,62.0,5.0,2662,18019
4730,2010,Diesel,Manual,Second,47,1399.0,68.0,5.0,2890,66728
4731,2015,Petrol,Manual,First,47,1197.0,81.8,5.0,6845,22431
4732,2015,Diesel,Automatic,First,45,2143.0,170.0,5.0,46092,10146
4733,2014,Diesel,Automatic,First,45,1968.0,141.0,5.0,24339,22369
4734,2017,Diesel,Automatic,First,43,1995.0,190.0,5.0,49865,25983
4735,2015,Petrol,Manual,First,49,814.0,55.2,5.0,3803,33976
4736,2017,Diesel,Automatic,First,42,1968.0,187.74,5.0,65412,8699
4737,2017,Petrol,Manual,First,42,1196.0,86.8,5.0,8184,14898
4738,2013,Petrol,Manual,First,49,998.0,67.1,5.0,4031,18722
4739,2017,Petrol,Manual,First,58,796.0,47.3,5.0,5020,1572
4740,2015,Diesel,Automatic,First,45,2143.0,167.62,5.0,51721,24233
4741,2001,Petrol,Manual,Third,47,1086.0,68.0,5.0,1064,86991
4742,2017,Diesel,Manual,First,57,1120.0,71.0,5.0,10389,20043
4743,2016,Diesel,Manual,First,60,1498.0,98.6,5.0,8777,29193
4744,2008,Diesel,Manual,Second,41,1248.0,75.0,5.0,4715,66486
4745,2017,Petrol,Manual,First,38,1199.0,74.0,5.0,7530,11806
4746,2013,Diesel,Automatic,First,40,1968.0,174.33,5.0,24719,54680
4747,2012,Diesel,Automatic,First,23,4367.0,308.0,7.0,79924,52433
4748,2011,Diesel,Manual,Third,37,2179.0,140.0,7.0,9735,79535
4749,2011,Diesel,Manual,Third,30,2499.0,141.0,7.0,10572,44117
4750,2008,Diesel,Manual,First,40,1396.0,53.5,5.0,1293,31068
4751,2016,Petrol,Manual,First,50,1197.0,83.1,5.0,10572,9941
4752,2017,Diesel,Manual,First,57,1120.0,71.0,5.0,5248,50952
4753,2008,Petrol,Manual,First,31,1799.0,130.0,5.0,4183,49709
4754,2015,Petrol,Manual,Second,43,1197.0,81.83,5.0,7530,22369
4755,2018,Petrol,Manual,First,39,1198.0,108.5,5.0,14634,10859
4756,2016,Petrol,Manual,First,43,1197.0,81.83,5.0,10329,10392
4757,2014,Petrol,Manual,First,44,1197.0,85.8,5.0,6845,29975
4758,2014,Petrol,Manual,First,52,998.0,67.04,5.0,4578,32579
4759,2012,Diesel,Manual,First,51,1396.0,88.76,5.0,6693,42253
4760,2012,Diesel,Automatic,First,29,2982.0,168.5,7.0,26606,98176
4761,2014,Petrol,Manual,First,47,1197.0,78.9,5.0,7088,19539
4762,2015,Petrol,Manual,First,44,1197.0,82.0,5.0,8366,15534
4763,2016,Petrol,Manual,First,43,1197.0,81.83,5.0,9127,35418
4764,2018,Diesel,Manual,First,57,1248.0,88.5,5.0,15501,35466
4765,2016,Diesel,Manual,First,60,1498.0,98.6,5.0,7986,29497
4766,2014,Diesel,Automatic,First,35,2143.0,203.2,5.0,68454,31068
4767,2010,Diesel,Manual,First,54,1396.0,90.0,5.0,4107,38525
4768,2013,Petrol,Manual,First,46,1086.0,68.05,5.0,5156,40890
4769,2014,Diesel,Manual,First,62,1248.0,74.0,5.0,8655,50808
4770,2018,Petrol,Automatic,First,24,2979.0,306.0,2.0,89052,6183
4771,2017,Diesel,Manual,First,64,1248.0,74.0,5.0,12778,14912
4772,2012,Diesel,Manual,First,59,936.0,57.6,5.0,3803,45310
4773,2012,Petrol,Manual,First,45,1198.0,86.8,5.0,4943,36660
4774,2014,Diesel,Manual,Second,47,1399.0,68.05,5.0,4943,20505
4775,2016,Petrol,Automatic,First,54,998.0,67.04,5.0,6465,22859
4776,2014,Diesel,Automatic,First,34,2143.0,170.0,5.0,28142,25476
4777,2015,Petrol,Manual,First,45,1198.0,86.8,5.0,6465,28986
4778,2018,Petrol,Automatic,First,50,1197.0,83.1,5.0,13462,1864
4779,2014,Petrol,Manual,First,49,814.0,55.2,5.0,6297,9195
4780,2015,Diesel,Manual,First,54,1396.0,90.0,5.0,10648,42579
4781,2018,Diesel,Automatic,First,25,3198.0,197.0,7.0,50200,9320
4782,2017,Petrol,Manual,First,40,1497.0,117.3,5.0,15212,18019
4783,2012,Diesel,Manual,Second,50,1248.0,88.8,5.0,5369,48098
4784,2007,Petrol,Manual,First,30,1598.0,102.5,5.0,2053,73321
4785,2013,Diesel,Manual,First,48,1598.0,103.6,5.0,6845,46602
4786,2012,Petrol,Manual,First,39,1497.0,116.3,5.0,7453,42874
4787,2016,Diesel,Manual,First,46,1582.0,126.2,5.0,18650,32654
4788,2014,Diesel,Manual,Second,57,1120.0,71.0,5.0,6069,36039
4789,2017,Diesel,Automatic,First,42,2143.0,170.0,5.0,71421,14912
4790,2015,Diesel,Manual,First,47,1399.0,68.0,5.0,5780,40725
4791,2013,Diesel,Manual,Second,35,1896.0,105.0,5.0,10268,42258
4792,2017,Diesel,Manual,First,43,1493.0,100.0,7.0,13310,13826
4793,2013,Petrol,Manual,Second,37,1499.0,110.0,5.0,7910,34175
4794,2017,Petrol,Manual,First,40,1591.0,121.3,5.0,12808,12046
4795,2014,CNG,Manual,First,62,998.0,58.16,5.0,4563,36039
4796,2016,Petrol,Manual,First,43,1197.0,81.83,5.0,8747,14913
4797,2008,Diesel,Automatic,First,35,1968.0,140.8,5.0,14831,10563
4798,2015,Petrol,Manual,First,45,1198.0,67.04,5.0,5324,17709
4799,2014,Diesel,Automatic,First,35,2143.0,203.2,5.0,45636,41010
4800,2017,Diesel,Automatic,First,30,2179.0,147.5,5.0,53242,13670
4801,2018,Petrol,Manual,First,37,1591.0,121.3,5.0,20156,27578
4802,2013,Diesel,Manual,First,48,1598.0,103.5,5.0,5552,27961
4803,2015,Diesel,Manual,First,55,1248.0,74.0,5.0,7986,36039
4804,2016,Petrol,Manual,First,37,1591.0,121.3,5.0,14755,42874
4805,2017,Diesel,Manual,First,56,1120.0,70.0,5.0,7925,37899
4806,2016,Diesel,Manual,First,43,1493.0,100.0,7.0,9583,41631
4807,2014,Diesel,Manual,First,56,1120.0,70.0,5.0,7180,31773
4808,2011,Diesel,Automatic,Second,27,2993.0,245.0,5.0,42594,34175
4809,2018,Diesel,Automatic,First,66,1248.0,73.75,5.0,12732,15585
4810,2012,Diesel,Manual,First,29,2982.0,168.5,7.0,21297,42470
4811,2015,Diesel,Automatic,First,41,1968.0,174.33,5.0,54763,31068
4812,2015,Diesel,Manual,First,64,1498.0,98.6,5.0,9735,60272
4813,2015,Diesel,Automatic,First,26,4134.0,335.2,7.0,78631,34944
4814,2014,Diesel,Manual,First,28,2179.0,120.0,7.0,12169,45122
4815,2012,Diesel,Manual,First,43,1991.0,147.9,5.0,14907,38528
4816,2012,Diesel,Manual,First,59,936.0,57.6,5.0,4107,38058
4817,2014,Diesel,Automatic,First,42,1968.0,187.74,5.0,37072,17689
4818,2018,Petrol,Automatic,First,33,1598.0,103.52,5.0,14786,13352
4819,2014,Diesel,Manual,First,55,1248.0,74.0,5.0,7606,122410
4820,2009,Diesel,Manual,Second,27,2982.0,171.0,7.0,15972,85876
4821,2012,Diesel,Manual,Second,53,1248.0,74.0,5.0,5932,99419
4822,2012,Petrol,Manual,First,39,1497.0,118.0,5.0,8594,41998
4823,2012,Diesel,Automatic,First,35,2143.0,203.2,5.0,45560,32311
4824,2008,Diesel,Manual,Second,41,1248.0,75.0,5.0,4563,62137
4825,2017,Diesel,Manual,First,61,1498.0,99.0,5.0,9127,37312
4826,2009,Petrol,Manual,First,47,1197.0,78.9,5.0,3209,29825
4827,2011,Petrol,Manual,First,46,796.0,46.3,5.0,2281,62137
4828,2006,Petrol,Manual,Second,47,1197.0,81.8,5.0,4335,49715
4829,2017,Diesel,Automatic,First,45,2143.0,170.0,5.0,51173,16461
4830,2011,Diesel,Manual,Second,42,1396.0,52.8,5.0,1384,59651
4831,2014,Petrol,Manual,Second,53,796.0,47.3,5.0,3681,28396
4832,2005,Petrol,Automatic,First,21,2771.0,193.1,5.0,4943,8077
4833,2013,Petrol,Manual,First,38,1198.0,73.9,5.0,4259,23612
4834,2019,Petrol,Automatic,First,51,1197.0,81.8,5.0,12626,4982
4835,2010,Diesel,Manual,Third,28,2179.0,120.0,8.0,7986,89725
4836,2010,Diesel,Manual,First,41,1248.0,75.0,5.0,4411,94448
4837,2013,Diesel,Automatic,First,44,1995.0,184.0,5.0,22818,44117
4838,2012,Petrol,Manual,Second,59,624.0,37.5,4.0,806,49709
4839,2014,Diesel,Manual,First,30,2494.0,100.0,8.0,19015,54148
4840,2012,Petrol,Manual,First,43,1198.0,86.8,5.0,4183,15534
4841,2018,Petrol,Automatic,First,56,1199.0,83.83,5.0,7606,1242
4842,2014,Diesel,Manual,First,28,2179.0,120.0,8.0,10785,28110
4843,2011,Diesel,Automatic,First,39,1995.0,218.0,5.0,30409,63379
4844,2014,Diesel,Manual,First,50,1364.0,87.2,5.0,16353,46117
4845,2016,Petrol,Automatic,First,42,1497.0,117.3,5.0,14375,15534
4846,2008,Diesel,Manual,First,51,1582.0,126.2,5.0,4411,68105
4847,2015,Diesel,Manual,First,62,1248.0,74.0,5.0,7149,22369
4848,2016,Petrol,Manual,First,48,1373.0,91.1,5.0,10815,25979
4849,2014,Diesel,Manual,First,53,1498.0,89.84,5.0,9507,57986
4850,2011,Petrol,Manual,First,49,998.0,67.1,5.0,3346,50331
4851,2019,Petrol,Automatic,First,44,1199.0,88.76,5.0,13478,15979
4852,2015,Diesel,Manual,First,35,2179.0,140.0,7.0,14147,22990
4853,2017,Diesel,Manual,First,43,1493.0,100.0,7.0,11515,35032
4854,2017,Petrol,Manual,First,42,1199.0,88.7,5.0,12017,4970
4855,2018,Petrol,Manual,First,37,1298.0,88.2,5.0,8594,9065
4856,2013,Petrol,Manual,First,38,1198.0,73.9,5.0,4943,40443
4857,2019,Diesel,Manual,First,48,1582.0,126.2,5.0,24750,15449
4858,2011,Petrol,Manual,First,43,1199.0,79.4,5.0,4883,40284
4859,2013,Diesel,Manual,First,60,1498.0,98.6,5.0,5932,23612
4860,2008,Petrol,Automatic,Second,23,2496.0,157.7,5.0,9887,47845
4861,2016,Diesel,Automatic,First,43,2993.0,265.0,5.0,73018,16777
4862,2016,Diesel,Automatic,First,47,1968.0,143.0,5.0,28751,24233
4863,2015,Diesel,Manual,First,62,1248.0,74.0,5.0,5476,81399
4864,2015,Diesel,Manual,First,62,1248.0,74.0,5.0,8366,26718
4865,2011,Diesel,Manual,Second,30,2494.0,102.0,7.0,10648,42253
4866,2016,Diesel,Automatic,First,37,1995.0,184.0,5.0,63510,28064
4867,2007,Diesel,Automatic,First,39,1995.0,218.0,5.0,15972,74564
4868,2014,Diesel,Manual,First,35,2179.0,140.0,7.0,15349,53494
4869,2009,Petrol,Manual,First,39,1497.0,118.0,5.0,4563,44427
4870,2014,Diesel,Manual,First,39,2200.0,139.01,7.0,18254,31068
4871,2015,Diesel,Manual,First,47,1498.0,88.0,5.0,7469,41010
4872,2010,Petrol,Manual,First,37,1198.0,90.0,5.0,3042,27961
4873,2015,Diesel,Manual,First,55,1364.0,67.06,5.0,8062,42992
4874,2014,Diesel,Manual,First,44,1461.0,108.5,5.0,10983,24982
4875,2017,Diesel,Automatic,First,43,1995.0,190.0,5.0,49546,22818
4876,2010,Petrol,Manual,First,43,1197.0,80.0,5.0,4183,35728
4877,2018,CNG,Manual,First,35,1196.0,73.0,5.0,6586,27285
4878,2011,Diesel,Manual,First,41,1399.0,68.0,5.0,5704,32311
4879,2014,Petrol,Automatic,First,39,1497.0,118.0,5.0,8990,37873
4880,2013,Diesel,Manual,First,59,1248.0,74.0,5.0,6617,54178
4881,2014,Diesel,Manual,First,56,1120.0,70.0,5.0,4943,36039
4882,2017,Diesel,Automatic,First,34,2967.0,245.0,7.0,103442,36971
4883,2016,Petrol,Manual,First,39,1198.0,74.0,5.0,8366,10345
4884,2018,Petrol,Automatic,First,42,1497.0,117.3,5.0,18376,21559
4885,2018,Diesel,Manual,First,64,1248.0,74.0,5.0,11378,26248
4886,2016,Diesel,Manual,First,56,1120.0,70.0,5.0,8366,35930
4887,2011,Diesel,Manual,First,45,1248.0,73.9,5.0,5324,68350
4888,2013,Diesel,Automatic,First,0,2179.0,115.0,5.0,23578,44738
4889,2013,Diesel,Manual,First,27,2982.0,171.0,7.0,28903,39429
4890,2017,Diesel,Manual,First,64,1498.0,98.6,5.0,12778,10657
4891,2016,Diesel,Manual,First,57,1248.0,88.5,5.0,11028,19263
4892,2014,Diesel,Manual,First,55,1248.0,74.0,5.0,6465,26165
4893,2015,Diesel,Automatic,Second,50,1498.0,103.52,5.0,8670,34175
4894,2013,Diesel,Automatic,Second,0,2179.0,115.0,5.0,39551,28583
4895,2013,Petrol,Manual,First,53,796.0,47.3,5.0,3787,19170
4896,2011,Petrol,Manual,Second,38,1198.0,73.9,5.0,4563,40389
4897,2015,Diesel,Manual,First,61,1498.0,98.6,5.0,9051,40389
4898,2013,Diesel,Manual,First,55,1248.0,74.0,5.0,4092,44738
4899,2014,Diesel,Automatic,First,40,1968.0,174.33,5.0,39551,18019
4900,2015,Petrol,Manual,First,41,1497.0,117.3,5.0,8366,19883
4901,2016,Petrol,Manual,First,42,1196.0,86.8,5.0,7377,18563
4902,2018,Diesel,Manual,First,57,1248.0,88.5,5.0,12763,20218
4903,2015,Diesel,Manual,First,44,1461.0,108.45,5.0,12154,51629
4904,2016,Diesel,Manual,First,49,1396.0,88.73,5.0,10572,38946
4905,2010,Petrol,Manual,First,36,1390.0,75.0,5.0,2281,57787
4906,2006,Petrol,Manual,First,41,1497.0,78.0,5.0,2357,27340
4907,2010,Petrol,Manual,Second,36,1196.0,70.0,5.0,4183,48715
4908,2014,Petrol,Manual,First,30,1598.0,102.53,5.0,6465,44303
4909,2015,Petrol,Manual,First,47,1197.0,78.9,5.0,4335,11184
4910,2019,Diesel,Automatic,First,30,1999.0,148.31,7.0,85401,14920
4911,2009,Petrol,Automatic,Second,22,1984.0,208.0,5.0,15212,61577
4912,2003,Petrol,Manual,Second,26,1298.0,83.1,8.0,1901,38525
4913,2017,Diesel,Manual,First,62,1248.0,74.0,5.0,11409,8699
4914,2015,Diesel,Automatic,First,40,1968.0,174.33,5.0,39262,27844
4915,2014,Petrol,Manual,First,38,1198.0,74.0,5.0,6541,27340
4916,2010,Diesel,Manual,Second,27,2982.0,171.0,7.0,16733,84506
4917,2010,Diesel,Manual,Second,27,2982.0,171.0,7.0,17874,89547
4918,2012,Petrol,Manual,First,30,2354.0,177.6,5.0,10009,59023
4919,2012,Diesel,Manual,First,53,1248.0,74.0,5.0,7301,36122
4920,2008,Petrol,Manual,Second,41,1198.0,70.0,5.0,2510,37903
